subject	predicate	object	relation_source
CATH:3.30.70.990	biolink:close_match	InterPro:IPR035570	residue-identity+interpro-member|UniProtKB:O06746,UniProtKB:P0A8E7|n=2
CATH:3.30.70.860	biolink:close_match	InterPro:IPR035571	residue-identity+interpro-member|UniProtKB:P0A8E7,UniProtKB:P0AD33,UniProtKB:P32162|n=3
CATH:3.30.70.400	biolink:close_match	InterPro:IPR035891	residue-identity+interpro-member|UniProtKB:P07363|n=1
CATH:2.60.40.150	biolink:close_match	InterPro:IPR035892	residue-identity+interpro-member|UniProtKB:P16885|n=1
CATH:3.30.1340.10	biolink:close_match	InterPro:IPR035895	residue-identity+interpro-member|UniProtKB:P08877,UniProtKB:P0AA04,UniProtKB:P37349|n=3
CATH:4.10.1110.10	biolink:close_match	InterPro:IPR035896	residue-identity+interpro-member|UniProtKB:Q67YE6,UniProtKB:Q9JII7,UniProtKB:Q9STJ9|n=3
CATH:1.20.1020.10	biolink:close_match	InterPro:IPR035898	residue-identity+interpro-member|UniProtKB:Q94BN0,UniProtKB:Q9FJX5,UniProtKB:Q9FMK7|n=3
CATH:1.10.1200.20	biolink:close_match	InterPro:IPR035900	residue-identity+interpro-member|UniProtKB:O31505|n=1
CATH:3.40.1440.10	biolink:close_match	InterPro:IPR035901	residue-identity+interpro-member|UniProtKB:P45472,UniProtKB:P91351,UniProtKB:Q9BQ83|n=3
CATH:3.40.1030.10	biolink:close_match	InterPro:IPR035902	residue-identity+interpro-member|UniProtKB:P30177,UniProtKB:P39142,UniProtKB:Q02166|n=3
CATH:2.60.300.12	biolink:close_match	InterPro:IPR035903	residue-identity+interpro-member|UniProtKB:O96161,UniProtKB:O97297,UniProtKB:Q8LCY2|n=3
CATH:3.60.150.10	biolink:close_match	InterPro:IPR035904	residue-identity+interpro-member|UniProtKB:C6KT66,UniProtKB:P31104,UniProtKB:P57720|n=3
CATH:3.30.370.10	biolink:close_match	InterPro:IPR035905	residue-identity+interpro-member|UniProtKB:O07938,UniProtKB:P64616|n=2
CATH:1.10.3720.10	biolink:close_match	InterPro:IPR035906	residue-identity+interpro-member|UniProtKB:P14176,UniProtKB:P46921,UniProtKB:P68183|n=3
CATH:3.30.70.560	biolink:close_match	InterPro:IPR035907	residue-identity+interpro-member|UniProtKB:P26281,UniProtKB:P29252,UniProtKB:Q1ENB6|n=3
CATH:1.20.120.220	biolink:close_match	InterPro:IPR035908	residue-identity+interpro-member|UniProtKB:P00850,UniProtKB:P24888,UniProtKB:P56758|n=3
CATH:3.40.50.180	biolink:close_match	InterPro:IPR035909	residue-identity+interpro-member|UniProtKB:P07330,UniProtKB:Q05522|n=2
CATH:3.30.2260.10	biolink:close_match	InterPro:IPR035912	residue-identity+interpro-member|UniProtKB:P84089,UniProtKB:P84090,UniProtKB:Q20057|n=3
CATH:3.90.940.20	biolink:close_match	InterPro:IPR035913	residue-identity+interpro-member|UniProtKB:P19388,UniProtKB:Q58443,UniProtKB:Q9FJL8|n=3
CATH:3.90.1290.10	biolink:close_match	InterPro:IPR035915	residue-identity+interpro-member|UniProtKB:P15924,UniProtKB:P58107,UniProtKB:Q8R0W0|n=3
CATH:2.60.120.460	biolink:close_match	InterPro:IPR035917	residue-identity+interpro-member|UniProtKB:O05243,UniProtKB:P0AF48,UniProtKB:Q58481|n=3
CATH:3.20.20.450	biolink:close_match	InterPro:IPR035919	residue-identity+interpro-member|UniProtKB:P75800,UniProtKB:P76204,UniProtKB:P77172|n=3
CATH:3.30.110.60	biolink:close_match	InterPro:IPR035920	residue-identity+interpro-member|UniProtKB:F4JVH1,UniProtKB:Q8L7C2,UniProtKB:Q9LT57|n=3
CATH:1.20.120.610	biolink:close_match	InterPro:IPR035921	residue-identity+interpro-member|UniProtKB:P27449,UniProtKB:P63082,UniProtKB:Q99437|n=3
CATH:3.30.1340.20	biolink:close_match	InterPro:IPR035922	residue-identity+interpro-member|UniProtKB:P39667|n=1
CATH:1.10.3970.10	biolink:close_match	InterPro:IPR035925	residue-identity+interpro-member|UniProtKB:Q960T2,UniProtKB:Q96A49,UniProtKB:Q9D5V6|n=3
CATH:1.10.940.10	biolink:close_match	InterPro:IPR035926	residue-identity+interpro-member|UniProtKB:P0A780,UniProtKB:P54520,UniProtKB:P94464|n=3
CATH:3.30.2230.10	biolink:close_match	InterPro:IPR035927	residue-identity+interpro-member|UniProtKB:Q8R5H1,UniProtKB:Q8TEY7,UniProtKB:Q9Y4E8|n=3
CATH:3.40.50.10300	biolink:close_match	InterPro:IPR035929	residue-identity+interpro-member|UniProtKB:Q8GXR5,UniProtKB:Q8VDG5,UniProtKB:Q9HAB8|n=3
CATH:3.30.1230.10	biolink:close_match	InterPro:IPR035931	residue-identity+interpro-member|UniProtKB:P32728|n=1
CATH:1.10.3890.10	biolink:close_match	InterPro:IPR035932	residue-identity+interpro-member|UniProtKB:P25746|n=1
CATH:3.30.160.120	biolink:close_match	InterPro:IPR035933	residue-identity+interpro-member|UniProtKB:Q58268|n=1
CATH:3.30.70.1220	biolink:close_match	InterPro:IPR035935	residue-identity+interpro-member|UniProtKB:Q6ZYL4,UniProtKB:Q8K2X8,UniProtKB:Q9N390|n=3
CATH:3.20.190.10	biolink:close_match	InterPro:IPR035937	residue-identity+interpro-member|UniProtKB:P05523,UniProtKB:Q8K4Q6,UniProtKB:Q96FI4|n=3
CATH:1.20.120.50	biolink:close_match	InterPro:IPR035938	residue-identity+interpro-member|UniProtKB:Q58157|n=1
CATH:3.40.33.10	biolink:close_match	InterPro:IPR035940	residue-identity+interpro-member|UniProtKB:P33154,UniProtKB:Q09566,UniProtKB:Q9ZNS4|n=3
CATH:3.40.1760.10	biolink:close_match	InterPro:IPR035944	residue-identity+interpro-member|UniProtKB:P76483|n=1
CATH:1.10.3750.10	biolink:close_match	InterPro:IPR035945	residue-identity+interpro-member|UniProtKB:O07517,UniProtKB:P24809|n=2
CATH:3.10.20.250	biolink:close_match	InterPro:IPR035946	residue-identity+interpro-member|UniProtKB:Q03759|n=1
CATH:3.30.56.60	biolink:close_match	InterPro:IPR035950	residue-identity+interpro-member|UniProtKB:P45939,UniProtKB:P54342,UniProtKB:P68575|n=3
CATH:1.10.2010.10	biolink:close_match	InterPro:IPR035957	residue-identity+interpro-member|UniProtKB:Q23247|n=1
CATH:3.10.420.10	biolink:close_match	InterPro:IPR035958	residue-identity+interpro-member|UniProtKB:P0AG86,UniProtKB:Q57803|n=2
CATH:3.30.1330.40	biolink:close_match	InterPro:IPR035959	residue-identity+interpro-member|UniProtKB:P0AF93,UniProtKB:P52760,UniProtKB:Q94JQ4|n=3
CATH:1.10.10.790	biolink:close_match	InterPro:IPR035967	residue-identity+interpro-member|UniProtKB:O49570,UniProtKB:Q15459,UniProtKB:Q8GXN9|n=3
CATH:3.40.50.1580	biolink:close_match	InterPro:IPR035994	residue-identity+interpro-member|UniProtKB:P0AF12,UniProtKB:Q23588,UniProtKB:Q8I3X4|n=3
CATH:3.90.230.10	biolink:close_match	InterPro:IPR036005	residue-identity+interpro-member|UniProtKB:F4HZG9,UniProtKB:P15034,UniProtKB:P21165|n=3
CATH:1.10.1200.120	biolink:close_match	InterPro:IPR036019	residue-identity+interpro-member|UniProtKB:P0A742,UniProtKB:P94585|n=2
CATH:3.90.1860.10	biolink:close_match	InterPro:IPR036025	residue-identity+interpro-member|UniProtKB:P90838,UniProtKB:Q99LF4,UniProtKB:Q9Y3I0|n=3
CATH:1.10.287.310	biolink:close_match	InterPro:IPR036049	residue-identity+interpro-member|UniProtKB:P42766,UniProtKB:Q6ZWV7,UniProtKB:Q9FJP3|n=3
CATH:3.90.640.90	biolink:close_match	InterPro:IPR036054	residue-identity+interpro-member|UniProtKB:P62324,UniProtKB:P78543,UniProtKB:Q04211|n=3
CATH:3.30.1370.110	biolink:close_match	InterPro:IPR036063	residue-identity+interpro-member|UniProtKB:P0A8B2,UniProtKB:P76053,UniProtKB:P94545|n=3
CATH:3.30.300.90	biolink:close_match	InterPro:IPR036065	residue-identity+interpro-member|UniProtKB:P0A9W6,UniProtKB:P0ABE2,UniProtKB:Q9FIC3|n=3
CATH:2.60.40.730	biolink:close_match	InterPro:IPR036073	residue-identity+interpro-member|UniProtKB:Q58151|n=1
CATH:3.40.50.10210	biolink:close_match	InterPro:IPR036087	residue-identity+interpro-member|UniProtKB:P36562,UniProtKB:Q58993|n=2
CATH:3.30.420.130	biolink:close_match	InterPro:IPR036105	residue-identity+interpro-member|UniProtKB:Q57773,UniProtKB:Q58000|n=2
CATH:2.60.40.4380	biolink:close_match	InterPro:IPR036107	residue-identity+interpro-member|UniProtKB:P33911,UniProtKB:P69913|n=2
CATH:1.25.40.340	biolink:close_match	InterPro:IPR036117	residue-identity+interpro-member|UniProtKB:P76014,UniProtKB:Q3LXA3,UniProtKB:Q8VC30|n=3
CATH:3.90.70.200	biolink:close_match	InterPro:IPR036128	residue-identity+interpro-member|UniProtKB:P53064,UniProtKB:Q92541,UniProtKB:Q9C950|n=3
CATH:1.20.58.590	biolink:close_match	InterPro:IPR036141	residue-identity+interpro-member|UniProtKB:P60293|n=1
CATH:1.10.1240.40	biolink:close_match	InterPro:IPR036142	residue-identity+interpro-member|UniProtKB:Q08A72,UniProtKB:Q7Z589,UniProtKB:Q8BMB0|n=3
CATH:3.40.50.10990	biolink:close_match	InterPro:IPR036144	residue-identity+interpro-member|UniProtKB:P0A7I7,UniProtKB:P17620,UniProtKB:P38066|n=3
CATH:1.10.10.880	biolink:close_match	InterPro:IPR036147	residue-identity+interpro-member|UniProtKB:P0AFX7|n=1
CATH:2.70.40.10	biolink:close_match	InterPro:IPR036157	residue-identity+interpro-member|UniProtKB:O34919,UniProtKB:P28248,UniProtKB:Q57872|n=3
CATH:3.90.940.10	biolink:close_match	InterPro:IPR036161	residue-identity+interpro-member|UniProtKB:O35011,UniProtKB:P0A800,UniProtKB:P61218|n=3
CATH:3.40.50.1390	biolink:close_match	InterPro:IPR036162	residue-identity+interpro-member|UniProtKB:O32006,UniProtKB:Q45057|n=2
CATH:2.40.50.480	biolink:close_match	InterPro:IPR036166	residue-identity+interpro-member|UniProtKB:P54940|n=1
CATH:1.20.120.770	biolink:close_match	InterPro:IPR036176	residue-identity+interpro-member|UniProtKB:P05067,UniProtKB:P12023,UniProtKB:P51693|n=3
CATH:1.10.4000.10	biolink:close_match	InterPro:IPR036194	residue-identity+interpro-member|UniProtKB:P0A8S9|n=1
CATH:6.10.280.70	biolink:close_match	InterPro:IPR036228	residue-identity+interpro-member|UniProtKB:Q24251,UniProtKB:Q9DCX2,UniProtKB:Q9FT52|n=3
CATH:3.30.160.270	biolink:close_match	InterPro:IPR036230	residue-identity+interpro-member|UniProtKB:P94565,UniProtKB:Q58595,UniProtKB:Q58787|n=3
CATH:1.20.5.710	biolink:close_match	InterPro:IPR036235	residue-identity+interpro-member|UniProtKB:P0A7K2,UniProtKB:P36210,UniProtKB:P52815|n=3
CATH:1.10.490.50	biolink:close_match	InterPro:IPR036244	residue-identity+interpro-member|UniProtKB:P71039|n=1
CATH:1.20.120.740	biolink:close_match	InterPro:IPR036255	residue-identity+interpro-member|UniProtKB:P0A8C4,UniProtKB:P0AD05|n=2
CATH:1.10.287.90	biolink:close_match	InterPro:IPR036257	residue-identity+interpro-member|UniProtKB:P0ABJ1,UniProtKB:P34957,UniProtKB:P92559|n=3
CATH:2.120.10.100	biolink:close_match	InterPro:IPR036258	residue-identity+interpro-member|UniProtKB:Q19202,UniProtKB:Q8VCF1,UniProtKB:Q8WVQ1|n=3
CATH:3.30.428.10	biolink:close_match	InterPro:IPR036265	residue-identity+interpro-member|UniProtKB:G5EFS4,UniProtKB:P49773,UniProtKB:Q84VV6|n=3
CATH:1.10.287.750	biolink:close_match	InterPro:IPR036270	residue-identity+interpro-member|UniProtKB:O07638|n=1
CATH:6.20.210.10	biolink:close_match	InterPro:IPR036283	residue-identity+interpro-member|UniProtKB:Q08444,UniProtKB:Q8BW10,UniProtKB:Q9FLL1|n=3
CATH:4.10.260.10	biolink:close_match	InterPro:IPR036284	residue-identity+interpro-member|UniProtKB:P38040,UniProtKB:Q9NFZ3|n=2
CATH:4.10.280.110	biolink:close_match	InterPro:IPR036285	residue-identity+interpro-member|UniProtKB:O22212,UniProtKB:O43172,UniProtKB:Q99633|n=3
CATH:1.25.40.310	biolink:close_match	InterPro:IPR036288	residue-identity+interpro-member|UniProtKB:P36683|n=1
CATH:6.10.140.110	biolink:close_match	InterPro:IPR036290	residue-identity+interpro-member|UniProtKB:O09039,UniProtKB:Q9JID9,UniProtKB:Q9UQQ2|n=3
CATH:1.20.970.20	biolink:close_match	InterPro:IPR036295	residue-identity+interpro-member|UniProtKB:P26649|n=1
CATH:1.10.110.10	biolink:close_match	InterPro:IPR036312	residue-identity+interpro-member|UniProtKB:Q9C7F7,UniProtKB:Q9LJ86,UniProtKB:Q9S7I3|n=3
CATH:3.55.40.20	biolink:close_match	InterPro:IPR036314	residue-identity+interpro-member|UniProtKB:P04179,UniProtKB:P09671,UniProtKB:P21276|n=3
CATH:1.20.120.690	biolink:close_match	InterPro:IPR036319	residue-identity+interpro-member|UniProtKB:Q9LUJ3|n=1
CATH:2.40.128.200	biolink:close_match	InterPro:IPR036328	residue-identity+interpro-member|UniProtKB:P28224|n=1
CATH:2.60.40.2020	biolink:close_match	InterPro:IPR036331	residue-identity+interpro-member|UniProtKB:Q8I333|n=1
CATH:1.20.5.30	biolink:close_match	InterPro:IPR036337	residue-identity+interpro-member|UniProtKB:O08746,UniProtKB:O15232,UniProtKB:P21941|n=3
CATH:3.15.10.20	biolink:close_match	InterPro:IPR036338	residue-identity+interpro-member|UniProtKB:O95433,UniProtKB:P53834,UniProtKB:Q8BK64|n=3
CATH:3.30.460.30	biolink:close_match	InterPro:IPR036343	residue-identity+interpro-member|UniProtKB:P42804,UniProtKB:P49294,UniProtKB:Q60172|n=3
CATH:3.30.300.350	biolink:close_match	InterPro:IPR036346	residue-identity+interpro-member|UniProtKB:P20964,UniProtKB:Q8L7L0|n=2
CATH:1.20.1150.12	biolink:close_match	InterPro:IPR036356	residue-identity+interpro-member|UniProtKB:O22263,UniProtKB:P30040,UniProtKB:P57759|n=3
CATH:1.10.720.30	biolink:close_match	InterPro:IPR036361	residue-identity+interpro-member|UniProtKB:P82979,UniProtKB:Q8VIM5,UniProtKB:Q9D1J3|n=3
CATH:1.10.101.10	biolink:close_match	InterPro:IPR036366	residue-identity+interpro-member|UniProtKB:A1A6M1,UniProtKB:P54450,UniProtKB:P75820|n=3
CATH:1.10.1540.10	biolink:close_match	InterPro:IPR036372	residue-identity+interpro-member|UniProtKB:P97412,UniProtKB:Q10122,UniProtKB:Q562E7|n=3
CATH:3.90.1030.10	biolink:close_match	InterPro:IPR036373	residue-identity+interpro-member|UniProtKB:P0AG44,UniProtKB:Q9D8P4,UniProtKB:Q9M385|n=3
CATH:3.90.420.10	biolink:close_match	InterPro:IPR036374	residue-identity+interpro-member|UniProtKB:O32103,UniProtKB:P76342,UniProtKB:Q9S850|n=3
CATH:2.110.10.10	biolink:close_match	InterPro:IPR036375	residue-identity+interpro-member|UniProtKB:P04004,UniProtKB:P29788|n=2
CATH:3.20.20.110	biolink:close_match	InterPro:IPR036376	residue-identity+interpro-member|UniProtKB:O03042,UniProtKB:P93292,UniProtKB:Q58632|n=3
CATH:2.30.180.10	biolink:close_match	InterPro:IPR036378	residue-identity+interpro-member|UniProtKB:Q8LEJ6,UniProtKB:Q9FM65,UniProtKB:Q9SNC3|n=3
CATH:3.40.50.850	biolink:close_match	InterPro:IPR036380	residue-identity+interpro-member|UniProtKB:P21367,UniProtKB:P21369,UniProtKB:P53184|n=3
CATH:3.90.1450.10	biolink:close_match	InterPro:IPR036382	residue-identity+interpro-member|UniProtKB:O09051,UniProtKB:Q02747,UniProtKB:Q16661|n=3
CATH:3.30.190.10	biolink:close_match	InterPro:IPR036385	residue-identity+interpro-member|UniProtKB:P10795,UniProtKB:P10797,UniProtKB:P10798|n=3
CATH:1.20.1280.20	biolink:close_match	InterPro:IPR036386	residue-identity+interpro-member|UniProtKB:P36662,UniProtKB:Q8IWL3,UniProtKB:Q8K3A0|n=3
CATH:1.10.1520.10	biolink:close_match	InterPro:IPR036389	residue-identity+interpro-member|UniProtKB:O31418,UniProtKB:Q9FYL8,UniProtKB:Q9SZV0|n=3
CATH:3.30.1350.10	biolink:close_match	InterPro:IPR036391	residue-identity+interpro-member|UniProtKB:Q42596,UniProtKB:Q42597,UniProtKB:Q9C8D6|n=3
CATH:3.40.1160.10	biolink:close_match	InterPro:IPR036393	residue-identity+interpro-member|UniProtKB:P0A7E9,UniProtKB:Q9LSA9,UniProtKB:Q9SCL7|n=3
CATH:3.90.470.10	biolink:close_match	InterPro:IPR036394	residue-identity+interpro-member|UniProtKB:P61175,UniProtKB:Q9CPR4,UniProtKB:Q9NWU5|n=3
CATH:3.90.430.10	biolink:close_match	InterPro:IPR036395	residue-identity+interpro-member|UniProtKB:P15315,UniProtKB:P35192,UniProtKB:Q12753|n=3
CATH:1.10.630.10	biolink:close_match	InterPro:IPR036396	residue-identity+interpro-member|UniProtKB:P11712,UniProtKB:Q91X77|n=2
CATH:3.10.200.10	biolink:close_match	InterPro:IPR036398	residue-identity+interpro-member|UniProtKB:P00920,UniProtKB:P07451,UniProtKB:P22748|n=3
CATH:1.10.60.20	biolink:close_match	InterPro:IPR036401	residue-identity+interpro-member|UniProtKB:P08708,UniProtKB:P49205,UniProtKB:P63276|n=3
CATH:3.40.1500.10	biolink:close_match	InterPro:IPR036406	residue-identity+interpro-member|UniProtKB:P36552,UniProtKB:P36553,UniProtKB:Q93Z96|n=3
CATH:4.10.1040.10	biolink:close_match	InterPro:IPR036407	residue-identity+interpro-member|UniProtKB:Q9QZ59,UniProtKB:Q9XWN9,UniProtKB:Q9Y5R6|n=3
CATH:1.20.1130.10	biolink:close_match	InterPro:IPR036408	residue-identity+interpro-member|UniProtKB:P56766,UniProtKB:P56767|n=2
CATH:3.40.225.10	biolink:close_match	InterPro:IPR036409	residue-identity+interpro-member|UniProtKB:P35612,UniProtKB:Q02645,UniProtKB:Q9UEY8|n=3
CATH:2.40.30.70	biolink:close_match	InterPro:IPR036414	residue-identity+interpro-member|UniProtKB:P28634,UniProtKB:Q562D6,UniProtKB:Q9BU70|n=3
CATH:2.60.40.1260	biolink:close_match	InterPro:IPR036415	residue-identity+interpro-member|UniProtKB:P08928,UniProtKB:Q21443|n=2
CATH:3.40.50.1470	biolink:close_match	InterPro:IPR036416	residue-identity+interpro-member|UniProtKB:P0A7D1,UniProtKB:P37470,UniProtKB:Q9FKN4|n=3
CATH:4.10.95.10	biolink:close_match	InterPro:IPR036418	residue-identity+interpro-member|UniProtKB:P12074,UniProtKB:P43024,UniProtKB:Q9T070|n=3
CATH:3.30.1140.32	biolink:close_match	InterPro:IPR036419	residue-identity+interpro-member|UniProtKB:P23396,UniProtKB:P62908,UniProtKB:Q95749|n=3
CATH:1.10.60.10	biolink:close_match	InterPro:IPR036421	residue-identity+interpro-member|UniProtKB:P0A9F1,UniProtKB:P54512,UniProtKB:Q57988|n=3
CATH:3.30.70.150	biolink:close_match	InterPro:IPR036422	residue-identity+interpro-member|UniProtKB:O03042,UniProtKB:O31666,UniProtKB:Q58632|n=3
CATH:2.60.40.200	biolink:close_match	InterPro:IPR036423	residue-identity+interpro-member|UniProtKB:P00441,UniProtKB:P08228,UniProtKB:P24704|n=3
CATH:3.40.980.10	biolink:close_match	InterPro:IPR036425	residue-identity+interpro-member|UniProtKB:Q57631,UniProtKB:Q8BUV3,UniProtKB:Q9NQX3|n=3
CATH:3.30.1360.20	biolink:close_match	InterPro:IPR036428	residue-identity+interpro-member|UniProtKB:P61457,UniProtKB:P61458,UniProtKB:Q9LU63|n=3
CATH:2.30.330.10	biolink:close_match	InterPro:IPR036429	residue-identity+interpro-member|UniProtKB:P06974,UniProtKB:P15070,UniProtKB:P24073|n=3
CATH:3.90.730.10	biolink:close_match	InterPro:IPR036430	residue-identity+interpro-member|UniProtKB:O00584,UniProtKB:P42813,UniProtKB:P42814|n=3
CATH:1.10.150.60	biolink:close_match	InterPro:IPR036431	residue-identity+interpro-member|UniProtKB:Q03989,UniProtKB:Q24573,UniProtKB:Q8BM75|n=3
CATH:3.30.70.1010	biolink:close_match	InterPro:IPR036433	residue-identity+interpro-member|UniProtKB:O04487,UniProtKB:P29547,UniProtKB:Q9FVT2|n=3
CATH:3.40.630.20	biolink:close_match	InterPro:IPR036440	residue-identity+interpro-member|UniProtKB:A6NFU8,UniProtKB:P28618,UniProtKB:Q9CWB5|n=3
CATH:3.40.50.9100	biolink:close_match	InterPro:IPR036441	residue-identity+interpro-member|UniProtKB:P54517|n=1
CATH:1.10.1710.10	biolink:close_match	InterPro:IPR036442	residue-identity+interpro-member|UniProtKB:P22707,UniProtKB:P45577|n=2
CATH:1.20.90.10	biolink:close_match	InterPro:IPR036444	residue-identity+interpro-member|UniProtKB:Q8GV50,UniProtKB:Q8GZB4,UniProtKB:Q9M0D7|n=3
CATH:3.90.245.10	biolink:close_match	InterPro:IPR036452	residue-identity+interpro-member|UniProtKB:Q8LAC4,UniProtKB:Q8RY23,UniProtKB:Q9SJM7|n=3
CATH:3.90.570.10	biolink:close_match	InterPro:IPR036454	residue-identity+interpro-member|UniProtKB:P05067,UniProtKB:P12023,UniProtKB:P51693|n=3
CATH:1.10.3860.10	biolink:close_match	InterPro:IPR036458	residue-identity+interpro-member|UniProtKB:P43005,UniProtKB:P51906,UniProtKB:P77529|n=3
CATH:2.70.98.20	biolink:close_match	InterPro:IPR036460	residue-identity+interpro-member|UniProtKB:F4IAX0,UniProtKB:Q8H1H9,UniProtKB:Q8L866|n=3
CATH:2.10.150.10	biolink:close_match	InterPro:IPR036461	residue-identity+interpro-member|UniProtKB:P71035,UniProtKB:Q9SR52|n=2
CATH:3.90.1420.10	biolink:close_match	InterPro:IPR036464	residue-identity+interpro-member|UniProtKB:P58467,UniProtKB:Q84JF5,UniProtKB:Q9NVD3|n=3
CATH:3.40.50.960	biolink:close_match	InterPro:IPR036467	residue-identity+interpro-member|UniProtKB:O80575,UniProtKB:P11998,UniProtKB:Q57751|n=3
CATH:4.10.670.10	biolink:close_match	InterPro:IPR036472	residue-identity+interpro-member|UniProtKB:O08786,UniProtKB:P32238|n=2
CATH:3.50.30.20	biolink:close_match	InterPro:IPR036480	residue-identity+interpro-member|UniProtKB:P0A6F1,UniProtKB:P25993,UniProtKB:P36838|n=3
CATH:4.10.280.30	biolink:close_match	InterPro:IPR036481	residue-identity+interpro-member|UniProtKB:P11274,UniProtKB:Q6PAJ1|n=2
CATH:3.40.1510.10	biolink:close_match	InterPro:IPR036482	residue-identity+interpro-member|UniProtKB:P10943|n=1
CATH:2.160.20.60	biolink:close_match	InterPro:IPR036485	residue-identity+interpro-member|UniProtKB:P82736,UniProtKB:Q58571,UniProtKB:Q9ZNZ7|n=3
CATH:3.30.160.220	biolink:close_match	InterPro:IPR036489	residue-identity+interpro-member|UniProtKB:P64496|n=1
CATH:3.30.310.100	biolink:close_match	InterPro:IPR036491	residue-identity+interpro-member|UniProtKB:O05246,UniProtKB:O34743|n=2
CATH:2.70.180.10	biolink:close_match	InterPro:IPR036492	residue-identity+interpro-member|UniProtKB:O31858|n=1
CATH:3.30.1980.10	biolink:close_match	InterPro:IPR036493	residue-identity+interpro-member|UniProtKB:O32132|n=1
CATH:1.25.40.240	biolink:close_match	InterPro:IPR036494	residue-identity+interpro-member|UniProtKB:P13010,UniProtKB:P27641,UniProtKB:Q9FQ09|n=3
CATH:1.10.3520.10	biolink:close_match	InterPro:IPR036497	residue-identity+interpro-member|UniProtKB:O64587,UniProtKB:Q5TA50,UniProtKB:Q8BS40|n=3
CATH:3.30.1370.70	biolink:close_match	InterPro:IPR036498	residue-identity+interpro-member|UniProtKB:Q9C8J2,UniProtKB:Q9LIG6,UniProtKB:Q9UMS0|n=3
CATH:3.40.1420.10	biolink:close_match	InterPro:IPR036501	residue-identity+interpro-member|UniProtKB:P0AD59|n=1
CATH:3.60.9.10	biolink:close_match	InterPro:IPR036503	residue-identity+interpro-member|UniProtKB:P76192,UniProtKB:Q58585|n=2
CATH:3.30.2380.10	biolink:close_match	InterPro:IPR036504	residue-identity+interpro-member|UniProtKB:Q03705,UniProtKB:Q8QZZ7,UniProtKB:Q9Y3C4|n=3
CATH:3.40.80.10	biolink:close_match	InterPro:IPR036505	residue-identity+interpro-member|UniProtKB:O75594,UniProtKB:O88593,UniProtKB:Q9GNK5|n=3
CATH:1.25.40.210	biolink:close_match	InterPro:IPR036507	residue-identity+interpro-member|UniProtKB:P54274,UniProtKB:P70371,UniProtKB:Q15554|n=3
CATH:3.30.1060.10	biolink:close_match	InterPro:IPR036509	residue-identity+interpro-member|UniProtKB:P0A744,UniProtKB:P54150,UniProtKB:Q9UJ68|n=3
CATH:1.20.58.110	biolink:close_match	InterPro:IPR036510	residue-identity+interpro-member|UniProtKB:P0A7U7,UniProtKB:P21477,UniProtKB:Q9ASV6|n=3
CATH:3.20.20.105	biolink:close_match	InterPro:IPR036511	residue-identity+interpro-member|UniProtKB:B8ZXI1,UniProtKB:O32053,UniProtKB:Q9H974|n=3
CATH:1.10.287.740	biolink:close_match	InterPro:IPR036512	residue-identity+interpro-member|UniProtKB:P56790|n=1
CATH:3.40.50.1110	biolink:close_match	InterPro:IPR036514	residue-identity+interpro-member|UniProtKB:Q7XA74,UniProtKB:Q9LJG3|n=2
CATH:3.30.70.1290	biolink:close_match	InterPro:IPR036515	residue-identity+interpro-member|UniProtKB:Q47152|n=1
CATH:3.30.420.180	biolink:close_match	InterPro:IPR036518	residue-identity+interpro-member|UniProtKB:Q58544|n=1
CATH:1.20.1270.110	biolink:close_match	InterPro:IPR036519	residue-identity+interpro-member|UniProtKB:Q58532,UniProtKB:Q58602|n=2
CATH:3.20.20.410	biolink:close_match	InterPro:IPR036520	residue-identity+interpro-member|UniProtKB:O32135,UniProtKB:P37348|n=2
CATH:3.30.56.30	biolink:close_match	InterPro:IPR036521	residue-identity+interpro-member|UniProtKB:P09132,UniProtKB:Q58440,UniProtKB:Q943Z6|n=3
CATH:3.30.70.640	biolink:close_match	InterPro:IPR036522	residue-identity+interpro-member|UniProtKB:O05520,UniProtKB:P0A738,UniProtKB:Q39056|n=3
CATH:3.40.1210.10	biolink:close_match	InterPro:IPR036523	residue-identity+interpro-member|UniProtKB:P0A840,UniProtKB:P38254,UniProtKB:Q57979|n=3
CATH:3.30.920.10	biolink:close_match	InterPro:IPR036524	residue-identity+interpro-member|UniProtKB:O35943,UniProtKB:Q9W385,UniProtKB:Q9ZR07|n=3
CATH:3.60.110.10	biolink:close_match	InterPro:IPR036526	residue-identity+interpro-member|UniProtKB:O95497,UniProtKB:Q8RUF8,UniProtKB:Q9UBR1|n=3
CATH:3.30.1050.10	biolink:close_match	InterPro:IPR036527	residue-identity+interpro-member|UniProtKB:P32020,UniProtKB:Q9FMN0|n=2
CATH:1.10.246.20	biolink:close_match	InterPro:IPR036529	residue-identity+interpro-member|UniProtKB:F4I171,UniProtKB:G5EC37,UniProtKB:Q21955|n=3
CATH:1.20.58.120	biolink:close_match	InterPro:IPR036533	residue-identity+interpro-member|UniProtKB:O95429,UniProtKB:Q8CI61,UniProtKB:Q9UL15|n=3
CATH:3.30.920.20	biolink:close_match	InterPro:IPR036534	residue-identity+interpro-member|UniProtKB:Q5SSG4,UniProtKB:Q8NHY3,UniProtKB:Q9W3Y4|n=3
CATH:1.10.532.10	biolink:close_match	InterPro:IPR036535	residue-identity+interpro-member|UniProtKB:P40763,UniProtKB:P42227,UniProtKB:Q24151|n=3
