subject	predicate	object	relation_source
EC:1.16.99.1	biolink:close_match	RHEA:65832	anchor-RHEA:65832
EC:1.16.99.1	biolink:close_match	RHEA:65836	anchor-RHEA:65836
EC:1.17.1.1	biolink:close_match	RHEA:19653	anchor-RHEA:19653
EC:1.17.1.1	biolink:close_match	RHEA:19657	anchor-RHEA:19657
EC:1.17.1.10	biolink:close_match	RHEA:12000	anchor-RHEA:12000
EC:1.17.1.11	biolink:close_match	RHEA:46952	anchor-RHEA:46952
EC:1.17.1.3	biolink:close_match	RHEA:10616	anchor-RHEA:10616
EC:1.17.1.4	biolink:close_match	RHEA:16669	anchor-RHEA:16669
EC:1.17.1.4	biolink:close_match	RHEA:24670	anchor-RHEA:24670
EC:1.17.1.5	biolink:close_match	RHEA:12236	anchor-RHEA:12236
EC:1.17.1.8	biolink:close_match	RHEA:35323	anchor-RHEA:35323
EC:1.17.1.8	biolink:close_match	RHEA:35331	anchor-RHEA:35331
EC:1.17.1.9	biolink:close_match	RHEA:15985	anchor-RHEA:15985
EC:1.17.2.1	biolink:close_match	RHEA:27417	anchor-RHEA:27417
EC:1.17.2.2	biolink:close_match	RHEA:32643	anchor-RHEA:32643
EC:1.17.2.3	biolink:close_match	RHEA:15189	anchor-RHEA:15189
EC:1.17.3.1	biolink:close_match	RHEA:12777	anchor-RHEA:12777
EC:1.17.3.2	biolink:close_match	RHEA:21132	anchor-RHEA:21132
EC:1.17.3.2	biolink:close_match	RHEA:68012	anchor-RHEA:68012
EC:1.17.3.2	biolink:close_match	RHEA:68028	anchor-RHEA:68028
EC:1.17.3.3	biolink:close_match	RHEA:22808	anchor-RHEA:22808
EC:1.17.3.4	biolink:close_match	RHEA:18745	anchor-RHEA:18745
EC:1.17.3.5	biolink:close_match	RHEA:79151	anchor-RHEA:79151
EC:1.17.4.1	biolink:close_match	RHEA:23252	anchor-RHEA:23252
EC:1.17.4.1	biolink:close_match	RHEA:28026	anchor-RHEA:28026
EC:1.17.4.1	biolink:close_match	RHEA:28030	anchor-RHEA:28030
EC:1.17.4.1	biolink:close_match	RHEA:28034	anchor-RHEA:28034
EC:1.17.4.1	biolink:close_match	RHEA:28038	anchor-RHEA:28038
EC:1.17.4.2	biolink:close_match	RHEA:12701	anchor-RHEA:12701
EC:1.17.4.4	biolink:close_match	RHEA:13817	anchor-RHEA:13817
EC:1.17.4.4	biolink:close_match	RHEA:57744	anchor-RHEA:57744
EC:1.17.4.5	biolink:close_match	RHEA:21560	anchor-RHEA:21560
EC:1.17.5.1	biolink:close_match	RHEA:15705	anchor-RHEA:15705
EC:1.17.5.2	biolink:close_match	RHEA:27902	anchor-RHEA:27902
EC:1.17.5.2	biolink:close_match	RHEA:47148	anchor-RHEA:47148
EC:1.17.5.2	biolink:close_match	RHEA:77299	anchor-RHEA:77299
EC:1.17.5.3	biolink:close_match	RHEA:29063	anchor-RHEA:29063
EC:1.17.5.3	biolink:close_match	RHEA:29067	anchor-RHEA:29067
EC:1.17.5.3	biolink:close_match	RHEA:29071	anchor-RHEA:29071
EC:1.17.5.3	biolink:close_match	RHEA:48592	anchor-RHEA:48592
EC:1.17.7.1	biolink:close_match	RHEA:26119	anchor-RHEA:26119
EC:1.17.7.2	biolink:close_match	RHEA:31751	anchor-RHEA:31751
EC:1.17.7.2	biolink:close_match	RHEA:53544	anchor-RHEA:53544
EC:1.17.7.3	biolink:close_match	RHEA:43604	anchor-RHEA:43604
EC:1.17.7.4	biolink:close_match	RHEA:24488	anchor-RHEA:24488
EC:1.17.7.4	biolink:close_match	RHEA:24825	anchor-RHEA:24825
EC:1.17.8.1	biolink:close_match	RHEA:49088	anchor-RHEA:49088
EC:1.17.9.1	biolink:close_match	RHEA:15141	anchor-RHEA:15141
EC:1.17.9.2	biolink:close_match	RHEA:65028	anchor-RHEA:65028
EC:1.17.98.2	biolink:close_match	RHEA:52252	anchor-RHEA:52252
EC:1.17.98.2	biolink:close_match	RHEA:55812	anchor-RHEA:55812
EC:1.17.98.3	biolink:close_match	RHEA:42764	anchor-RHEA:42764
EC:1.17.98.4	biolink:close_match	RHEA:27290	anchor-RHEA:27290
EC:1.17.98.5	biolink:close_match	RHEA:27610	anchor-RHEA:27610
EC:1.17.99.10	biolink:close_match	RHEA:65616	anchor-RHEA:65616
EC:1.17.99.10	biolink:close_match	RHEA:65656	anchor-RHEA:65656
EC:1.17.99.10	biolink:close_match	RHEA:65660	anchor-RHEA:65660
EC:1.17.99.10	biolink:close_match	RHEA:66536	anchor-RHEA:66536
EC:1.17.99.10	biolink:close_match	RHEA:66540	anchor-RHEA:66540
EC:1.17.99.10	biolink:close_match	RHEA:66584	anchor-RHEA:66584
EC:1.17.99.11	biolink:close_match	RHEA:65848	anchor-RHEA:65848
EC:1.17.99.11	biolink:close_match	RHEA:65860	anchor-RHEA:65860
EC:1.17.99.11	biolink:close_match	RHEA:65864	anchor-RHEA:65864
EC:1.17.99.2	biolink:close_match	RHEA:17897	anchor-RHEA:17897
EC:1.17.99.3	biolink:close_match	RHEA:15733	anchor-RHEA:15733
EC:1.17.99.4	biolink:close_match	RHEA:13469	anchor-RHEA:13469
EC:1.17.99.4	biolink:close_match	RHEA:22752	anchor-RHEA:22752
EC:1.17.99.6	biolink:close_match	RHEA:32159	anchor-RHEA:32159
EC:1.17.99.8	biolink:close_match	RHEA:62560	anchor-RHEA:62560
EC:1.17.99.8	biolink:close_match	RHEA:62564	anchor-RHEA:62564
EC:1.17.99.9	biolink:close_match	RHEA:63388	anchor-RHEA:63388
EC:1.18.1.1	biolink:close_match	RHEA:18597	anchor-RHEA:18597
EC:1.18.1.2	biolink:close_match	RHEA:20125	anchor-RHEA:20125
EC:1.18.1.2	biolink:close_match	RHEA:76995	anchor-RHEA:76995
EC:1.18.1.3	biolink:close_match	RHEA:16521	anchor-RHEA:16521
EC:1.18.1.3	biolink:close_match	RHEA:76991	anchor-RHEA:76991
EC:1.18.1.3	biolink:close_match	RHEA:76999	anchor-RHEA:76999
EC:1.18.1.4	biolink:close_match	RHEA:13949	anchor-RHEA:13949
EC:1.18.1.4	biolink:close_match	RHEA:18597	anchor-RHEA:18597
EC:1.18.1.5	biolink:close_match	RHEA:33063	anchor-RHEA:33063
EC:1.18.1.6	biolink:close_match	RHEA:42312	anchor-RHEA:42312
EC:1.18.1.7	biolink:close_match	RHEA:16521	anchor-RHEA:16521
EC:1.18.1.7	biolink:close_match	RHEA:20125	anchor-RHEA:20125
EC:1.18.6.1	biolink:close_match	RHEA:21448	anchor-RHEA:21448
EC:1.18.6.2	biolink:close_match	RHEA:55540	anchor-RHEA:55540
EC:1.19.1.1	biolink:close_match	RHEA:50756	anchor-RHEA:50756
EC:1.19.6.1	biolink:close_match	RHEA:15645	anchor-RHEA:15645
EC:1.2.1.10	biolink:close_match	RHEA:23288	anchor-RHEA:23288
EC:1.2.1.100	biolink:close_match	RHEA:19693	anchor-RHEA:19693
EC:1.2.1.101	biolink:close_match	RHEA:57412	anchor-RHEA:57412
EC:1.2.1.102	biolink:close_match	RHEA:57936	anchor-RHEA:57936
EC:1.2.1.103	biolink:close_match	RHEA:41948	anchor-RHEA:41948
EC:1.2.1.104	biolink:close_match	RHEA:28042	anchor-RHEA:28042
EC:1.2.1.105	biolink:close_match	RHEA:27786	anchor-RHEA:27786
EC:1.2.1.106	biolink:close_match	RHEA:52668	anchor-RHEA:52668
EC:1.2.1.107	biolink:close_match	RHEA:68560	anchor-RHEA:68560
EC:1.2.1.108	biolink:close_match	RHEA:84767	anchor-RHEA:84767
EC:1.2.1.11	biolink:close_match	RHEA:24284	anchor-RHEA:24284
EC:1.2.1.12	biolink:close_match	RHEA:10300	anchor-RHEA:10300
EC:1.2.1.13	biolink:close_match	RHEA:10296	anchor-RHEA:10296
EC:1.2.1.15	biolink:close_match	RHEA:20041	anchor-RHEA:20041
EC:1.2.1.15	biolink:close_match	RHEA:20045	anchor-RHEA:20045
EC:1.2.1.16	biolink:close_match	RHEA:13213	anchor-RHEA:13213
EC:1.2.1.16	biolink:close_match	RHEA:13217	anchor-RHEA:13217
EC:1.2.1.17	biolink:close_match	RHEA:21024	anchor-RHEA:21024
EC:1.2.1.18	biolink:close_match	RHEA:22988	anchor-RHEA:22988
EC:1.2.1.18	biolink:close_match	RHEA:22992	anchor-RHEA:22992
EC:1.2.1.19	biolink:close_match	RHEA:19105	anchor-RHEA:19105
EC:1.2.1.20	biolink:close_match	RHEA:57832	anchor-RHEA:57832
EC:1.2.1.21	biolink:close_match	RHEA:20001	anchor-RHEA:20001
EC:1.2.1.22	biolink:close_match	RHEA:14277	anchor-RHEA:14277
EC:1.2.1.23	biolink:close_match	RHEA:22276	anchor-RHEA:22276
EC:1.2.1.24	biolink:close_match	RHEA:13217	anchor-RHEA:13217
EC:1.2.1.25	biolink:close_match	RHEA:13997	anchor-RHEA:13997
EC:1.2.1.25	biolink:close_match	RHEA:25177	anchor-RHEA:25177
EC:1.2.1.25	biolink:close_match	RHEA:30907	anchor-RHEA:30907
EC:1.2.1.26	biolink:close_match	RHEA:11296	anchor-RHEA:11296
EC:1.2.1.27	biolink:close_match	RHEA:20804	anchor-RHEA:20804
EC:1.2.1.27	biolink:close_match	RHEA:76615	anchor-RHEA:76615
EC:1.2.1.28	biolink:close_match	RHEA:11840	anchor-RHEA:11840
EC:1.2.1.29	biolink:close_match	RHEA:11804	anchor-RHEA:11804
EC:1.2.1.3	biolink:close_match	RHEA:16185	anchor-RHEA:16185
EC:1.2.1.3	biolink:close_match	RHEA:25294	anchor-RHEA:25294
EC:1.2.1.30	biolink:close_match	RHEA:19229	anchor-RHEA:19229
EC:1.2.1.31	biolink:close_match	RHEA:12304	anchor-RHEA:12304
EC:1.2.1.31	biolink:close_match	RHEA:12308	anchor-RHEA:12308
EC:1.2.1.32	biolink:close_match	RHEA:14469	anchor-RHEA:14469
EC:1.2.1.33	biolink:close_match	RHEA:19349	anchor-RHEA:19349
EC:1.2.1.36	biolink:close_match	RHEA:16177	anchor-RHEA:16177
EC:1.2.1.36	biolink:close_match	RHEA:42080	anchor-RHEA:42080
EC:1.2.1.38	biolink:close_match	RHEA:21588	anchor-RHEA:21588
EC:1.2.1.39	biolink:close_match	RHEA:21392	anchor-RHEA:21392
EC:1.2.1.4	biolink:close_match	RHEA:11888	anchor-RHEA:11888
EC:1.2.1.4	biolink:close_match	RHEA:25298	anchor-RHEA:25298
EC:1.2.1.41	biolink:close_match	RHEA:19541	anchor-RHEA:19541
EC:1.2.1.42	biolink:close_match	RHEA:19705	anchor-RHEA:19705
EC:1.2.1.44	biolink:close_match	RHEA:10620	anchor-RHEA:10620
EC:1.2.1.44	biolink:close_match	RHEA:64648	anchor-RHEA:64648
EC:1.2.1.44	biolink:close_match	RHEA:64652	anchor-RHEA:64652
EC:1.2.1.44	biolink:close_match	RHEA:64656	anchor-RHEA:64656
EC:1.2.1.46	biolink:close_match	RHEA:16425	anchor-RHEA:16425
EC:1.2.1.47	biolink:close_match	RHEA:17985	anchor-RHEA:17985
EC:1.2.1.48	biolink:close_match	RHEA:10652	anchor-RHEA:10652
EC:1.2.1.49	biolink:close_match	RHEA:18129	anchor-RHEA:18129
EC:1.2.1.5	biolink:close_match	RHEA:11888	anchor-RHEA:11888
EC:1.2.1.5	biolink:close_match	RHEA:16185	anchor-RHEA:16185
EC:1.2.1.50	biolink:close_match	RHEA:15437	anchor-RHEA:15437
EC:1.2.1.51	biolink:close_match	RHEA:17425	anchor-RHEA:17425
EC:1.2.1.53	biolink:close_match	RHEA:17273	anchor-RHEA:17273
EC:1.2.1.54	biolink:close_match	RHEA:14381	anchor-RHEA:14381
EC:1.2.1.57	biolink:close_match	RHEA:22968	anchor-RHEA:22968
EC:1.2.1.57	biolink:close_match	RHEA:22972	anchor-RHEA:22972
EC:1.2.1.58	biolink:close_match	RHEA:10372	anchor-RHEA:10372
EC:1.2.1.59	biolink:close_match	RHEA:10296	anchor-RHEA:10296
EC:1.2.1.59	biolink:close_match	RHEA:10300	anchor-RHEA:10300
EC:1.2.1.60	biolink:close_match	RHEA:15681	anchor-RHEA:15681
EC:1.2.1.61	biolink:close_match	RHEA:22420	anchor-RHEA:22420
EC:1.2.1.62	biolink:close_match	RHEA:18833	anchor-RHEA:18833
EC:1.2.1.63	biolink:close_match	RHEA:13397	anchor-RHEA:13397
EC:1.2.1.64	biolink:close_match	RHEA:20305	anchor-RHEA:20305
EC:1.2.1.65	biolink:close_match	RHEA:18537	anchor-RHEA:18537
EC:1.2.1.67	biolink:close_match	RHEA:13309	anchor-RHEA:13309
EC:1.2.1.68	biolink:close_match	RHEA:23964	anchor-RHEA:23964
EC:1.2.1.68	biolink:close_match	RHEA:23968	anchor-RHEA:23968
EC:1.2.1.69	biolink:close_match	RHEA:16677	anchor-RHEA:16677
EC:1.2.1.7	biolink:close_match	RHEA:21660	anchor-RHEA:21660
EC:1.2.1.70	biolink:close_match	RHEA:12344	anchor-RHEA:12344
EC:1.2.1.71	biolink:close_match	RHEA:10812	anchor-RHEA:10812
EC:1.2.1.72	biolink:close_match	RHEA:12056	anchor-RHEA:12056
EC:1.2.1.73	biolink:close_match	RHEA:25637	anchor-RHEA:25637
EC:1.2.1.74	biolink:close_match	RHEA:26225	anchor-RHEA:26225
EC:1.2.1.75	biolink:close_match	RHEA:26446	anchor-RHEA:26446
EC:1.2.1.76	biolink:close_match	RHEA:26450	anchor-RHEA:26450
EC:1.2.1.77	biolink:close_match	RHEA:25391	anchor-RHEA:25391
EC:1.2.1.78	biolink:close_match	RHEA:27298	anchor-RHEA:27298
EC:1.2.1.79	biolink:close_match	RHEA:13213	anchor-RHEA:13213
EC:1.2.1.8	biolink:close_match	RHEA:15305	anchor-RHEA:15305
EC:1.2.1.80	biolink:close_match	RHEA:54176	anchor-RHEA:54176
EC:1.2.1.80	biolink:close_match	RHEA:54180	anchor-RHEA:54180
EC:1.2.1.81	biolink:close_match	RHEA:29595	anchor-RHEA:29595
EC:1.2.1.82	biolink:close_match	RHEA:31515	anchor-RHEA:31515
EC:1.2.1.83	biolink:close_match	RHEA:34215	anchor-RHEA:34215
EC:1.2.1.84	biolink:close_match	RHEA:36315	anchor-RHEA:36315
EC:1.2.1.84	biolink:close_match	RHEA:36319	anchor-RHEA:36319
EC:1.2.1.84	biolink:close_match	RHEA:52716	anchor-RHEA:52716
EC:1.2.1.85	biolink:close_match	RHEA:34219	anchor-RHEA:34219
EC:1.2.1.86	biolink:close_match	RHEA:34351	anchor-RHEA:34351
EC:1.2.1.87	biolink:close_match	RHEA:36027	anchor-RHEA:36027
EC:1.2.1.88	biolink:close_match	RHEA:16417	anchor-RHEA:16417
EC:1.2.1.88	biolink:close_match	RHEA:24882	anchor-RHEA:24882
EC:1.2.1.88	biolink:close_match	RHEA:24943	anchor-RHEA:24943
EC:1.2.1.88	biolink:close_match	RHEA:30235	anchor-RHEA:30235
EC:1.2.1.88	biolink:close_match	RHEA:31155	anchor-RHEA:31155
EC:1.2.1.89	biolink:close_match	RHEA:40163	anchor-RHEA:40163
EC:1.2.1.9	biolink:close_match	RHEA:14669	anchor-RHEA:14669
EC:1.2.1.90	biolink:close_match	RHEA:14669	anchor-RHEA:14669
EC:1.2.1.90	biolink:close_match	RHEA:42760	anchor-RHEA:42760
EC:1.2.1.91	biolink:close_match	RHEA:31747	anchor-RHEA:31747
EC:1.2.1.92	biolink:close_match	RHEA:40803	anchor-RHEA:40803
EC:1.2.1.92	biolink:close_match	RHEA:43568	anchor-RHEA:43568
EC:1.2.1.94	biolink:close_match	RHEA:24216	anchor-RHEA:24216
EC:1.2.1.95	biolink:close_match	RHEA:46936	anchor-RHEA:46936
EC:1.2.1.96	biolink:close_match	RHEA:47936	anchor-RHEA:47936
EC:1.2.1.97	biolink:close_match	RHEA:47928	anchor-RHEA:47928
EC:1.2.1.97	biolink:close_match	RHEA:47932	anchor-RHEA:47932
EC:1.2.1.98	biolink:close_match	RHEA:49616	anchor-RHEA:49616
EC:1.2.1.99	biolink:close_match	RHEA:28410	anchor-RHEA:28410
EC:1.2.1.99	biolink:close_match	RHEA:42340	anchor-RHEA:42340
EC:1.2.2.1	biolink:close_match	RHEA:21520	anchor-RHEA:21520
EC:1.2.3.1	biolink:close_match	RHEA:16829	anchor-RHEA:16829
EC:1.2.3.1	biolink:close_match	RHEA:22520	anchor-RHEA:22520
EC:1.2.3.13	biolink:close_match	RHEA:17197	anchor-RHEA:17197
EC:1.2.3.14	biolink:close_match	RHEA:20529	anchor-RHEA:20529
EC:1.2.3.15	biolink:close_match	RHEA:33439	anchor-RHEA:33439
EC:1.2.3.15	biolink:close_match	RHEA:49636	anchor-RHEA:49636
EC:1.2.3.3	biolink:close_match	RHEA:20848	anchor-RHEA:20848
EC:1.2.3.4	biolink:close_match	RHEA:21880	anchor-RHEA:21880
EC:1.2.3.5	biolink:close_match	RHEA:14837	anchor-RHEA:14837
EC:1.2.3.6	biolink:close_match	RHEA:21912	anchor-RHEA:21912
EC:1.2.3.7	biolink:close_match	RHEA:16277	anchor-RHEA:16277
EC:1.2.3.8	biolink:close_match	RHEA:23724	anchor-RHEA:23724
EC:1.2.3.9	biolink:close_match	RHEA:18569	anchor-RHEA:18569
EC:1.2.4.1	biolink:close_match	RHEA:19189	anchor-RHEA:19189
EC:1.2.4.2	biolink:close_match	RHEA:12188	anchor-RHEA:12188
EC:1.2.4.4	biolink:close_match	RHEA:13457	anchor-RHEA:13457
EC:1.2.4.4	biolink:close_match	RHEA:84639	anchor-RHEA:84639
EC:1.2.4.4	biolink:close_match	RHEA:84643	anchor-RHEA:84643
EC:1.2.5.1	biolink:close_match	RHEA:27405	anchor-RHEA:27405
EC:1.2.5.2	biolink:close_match	RHEA:13881	anchor-RHEA:13881
EC:1.2.5.3	biolink:close_match	RHEA:48880	anchor-RHEA:48880
EC:1.2.7.1	biolink:close_match	RHEA:12765	anchor-RHEA:12765
EC:1.2.7.1	biolink:close_match	RHEA:32135	anchor-RHEA:32135
EC:1.2.7.10	biolink:close_match	RHEA:30179	anchor-RHEA:30179
EC:1.2.7.11	biolink:close_match	RHEA:42316	anchor-RHEA:42316
EC:1.2.7.12	biolink:close_match	RHEA:19841	anchor-RHEA:19841
EC:1.2.7.3	biolink:close_match	RHEA:17297	anchor-RHEA:17297
EC:1.2.7.4	biolink:close_match	RHEA:21040	anchor-RHEA:21040
EC:1.2.7.5	biolink:close_match	RHEA:16421	anchor-RHEA:16421
EC:1.2.7.6	biolink:close_match	RHEA:24148	anchor-RHEA:24148
EC:1.2.7.7	biolink:close_match	RHEA:11712	anchor-RHEA:11712
EC:1.2.7.8	biolink:close_match	RHEA:12645	anchor-RHEA:12645
EC:1.2.8.1	biolink:close_match	RHEA:44140	anchor-RHEA:44140
EC:1.2.98.1	biolink:close_match	RHEA:19221	anchor-RHEA:19221
EC:1.2.99.10	biolink:close_match	RHEA:42380	anchor-RHEA:42380
EC:1.2.99.10	biolink:close_match	RHEA:44716	anchor-RHEA:44716
EC:1.2.99.6	biolink:close_match	RHEA:56856	anchor-RHEA:56856
EC:1.2.99.7	biolink:close_match	RHEA:56856	anchor-RHEA:56856
EC:1.2.99.8	biolink:close_match	RHEA:36047	anchor-RHEA:36047
EC:1.20.1.1	biolink:close_match	RHEA:13173	anchor-RHEA:13173
EC:1.20.2.1	biolink:close_match	RHEA:59484	anchor-RHEA:59484
EC:1.20.4.1	biolink:close_match	RHEA:22016	anchor-RHEA:22016
EC:1.20.4.2	biolink:close_match	RHEA:15969	anchor-RHEA:15969
EC:1.20.4.3	biolink:close_match	RHEA:54036	anchor-RHEA:54036
EC:1.20.4.4	biolink:close_match	RHEA:43848	anchor-RHEA:43848
EC:1.20.9.1	biolink:close_match	RHEA:18701	anchor-RHEA:18701
EC:1.20.99.1	biolink:close_match	RHEA:18449	anchor-RHEA:18449
EC:1.21.1.1	biolink:close_match	RHEA:32479	anchor-RHEA:32479
EC:1.21.1.2	biolink:close_match	RHEA:23076	anchor-RHEA:23076
EC:1.21.3.1	biolink:close_match	RHEA:22428	anchor-RHEA:22428
EC:1.21.3.10	biolink:close_match	RHEA:42704	anchor-RHEA:42704
EC:1.21.3.11	biolink:close_match	RHEA:58572	anchor-RHEA:58572
EC:1.21.3.2	biolink:close_match	RHEA:23564	anchor-RHEA:23564
EC:1.21.3.3	biolink:close_match	RHEA:19885	anchor-RHEA:19885
EC:1.21.3.4	biolink:close_match	RHEA:24092	anchor-RHEA:24092
EC:1.21.3.5	biolink:close_match	RHEA:22616	anchor-RHEA:22616
EC:1.21.3.6	biolink:close_match	RHEA:34195	anchor-RHEA:34195
EC:1.21.3.6	biolink:close_match	RHEA:34199	anchor-RHEA:34199
EC:1.21.3.6	biolink:close_match	RHEA:34203	anchor-RHEA:34203
EC:1.21.3.7	biolink:close_match	RHEA:34135	anchor-RHEA:34135
EC:1.21.3.7	biolink:close_match	RHEA:34143	anchor-RHEA:34143
EC:1.21.3.8	biolink:close_match	RHEA:34411	anchor-RHEA:34411
EC:1.21.4.1	biolink:close_match	RHEA:12737	anchor-RHEA:12737
EC:1.21.4.2	biolink:close_match	RHEA:12232	anchor-RHEA:12232
EC:1.21.4.3	biolink:close_match	RHEA:12825	anchor-RHEA:12825
EC:1.21.4.4	biolink:close_match	RHEA:11848	anchor-RHEA:11848
EC:1.21.4.5	biolink:close_match	RHEA:56828	anchor-RHEA:56828
EC:1.21.4.5	biolink:close_match	RHEA:56832	anchor-RHEA:56832
EC:1.21.98.1	biolink:close_match	RHEA:33083	anchor-RHEA:33083
EC:1.21.98.2	biolink:close_match	RHEA:27393	anchor-RHEA:27393
EC:1.21.98.2	biolink:close_match	RHEA:50920	anchor-RHEA:50920
EC:1.21.98.3	biolink:close_match	RHEA:49096	anchor-RHEA:49096
EC:1.21.98.4	biolink:close_match	RHEA:56836	anchor-RHEA:56836
EC:1.21.98.5	biolink:close_match	RHEA:74531	anchor-RHEA:74531
EC:1.21.98.5	biolink:close_match	RHEA:74535	anchor-RHEA:74535
EC:1.21.99.1	biolink:close_match	RHEA:14525	anchor-RHEA:14525
EC:1.21.99.3	biolink:close_match	RHEA:18897	anchor-RHEA:18897
EC:1.21.99.4	biolink:close_match	RHEA:19745	anchor-RHEA:19745
EC:1.21.99.5	biolink:close_match	RHEA:20353	anchor-RHEA:20353
EC:1.23.1.1	biolink:close_match	RHEA:34419	anchor-RHEA:34419
EC:1.23.1.2	biolink:close_match	RHEA:34423	anchor-RHEA:34423
EC:1.23.1.3	biolink:close_match	RHEA:34427	anchor-RHEA:34427
EC:1.23.1.4	biolink:close_match	RHEA:34431	anchor-RHEA:34431
EC:1.23.5.1	biolink:close_match	RHEA:32371	anchor-RHEA:32371
EC:1.3.1.1	biolink:close_match	RHEA:20189	anchor-RHEA:20189
EC:1.3.1.1	biolink:close_match	RHEA:28791	anchor-RHEA:28791
EC:1.3.1.10	biolink:close_match	RHEA:22564	anchor-RHEA:22564
EC:1.3.1.100	biolink:close_match	RHEA:35947	anchor-RHEA:35947
EC:1.3.1.101	biolink:close_match	RHEA:36035	anchor-RHEA:36035
EC:1.3.1.101	biolink:close_match	RHEA:36039	anchor-RHEA:36039
EC:1.3.1.102	biolink:close_match	RHEA:13737	anchor-RHEA:13737
EC:1.3.1.102	biolink:close_match	RHEA:36731	anchor-RHEA:36731
EC:1.3.1.103	biolink:close_match	RHEA:36591	anchor-RHEA:36591
EC:1.3.1.104	biolink:close_match	RHEA:22564	anchor-RHEA:22564
EC:1.3.1.105	biolink:close_match	RHEA:39111	anchor-RHEA:39111
EC:1.3.1.105	biolink:close_match	RHEA:39115	anchor-RHEA:39115
EC:1.3.1.105	biolink:close_match	RHEA:53944	anchor-RHEA:53944
EC:1.3.1.106	biolink:close_match	RHEA:15625	anchor-RHEA:15625
EC:1.3.1.107	biolink:close_match	RHEA:41656	anchor-RHEA:41656
EC:1.3.1.107	biolink:close_match	RHEA:41660	anchor-RHEA:41660
EC:1.3.1.107	biolink:close_match	RHEA:41664	anchor-RHEA:41664
EC:1.3.1.107	biolink:close_match	RHEA:41668	anchor-RHEA:41668
EC:1.3.1.108	biolink:close_match	RHEA:46956	anchor-RHEA:46956
EC:1.3.1.109	biolink:close_match	RHEA:46960	anchor-RHEA:46960
EC:1.3.1.11	biolink:close_match	RHEA:21444	anchor-RHEA:21444
EC:1.3.1.111	biolink:close_match	RHEA:41356	anchor-RHEA:41356
EC:1.3.1.112	biolink:close_match	RHEA:51416	anchor-RHEA:51416
EC:1.3.1.112	biolink:close_match	RHEA:51420	anchor-RHEA:51420
EC:1.3.1.113	biolink:close_match	RHEA:55144	anchor-RHEA:55144
EC:1.3.1.113	biolink:close_match	RHEA:55148	anchor-RHEA:55148
EC:1.3.1.114	biolink:close_match	RHEA:31735	anchor-RHEA:31735
EC:1.3.1.114	biolink:close_match	RHEA:56648	anchor-RHEA:56648
EC:1.3.1.114	biolink:close_match	RHEA:56652	anchor-RHEA:56652
EC:1.3.1.114	biolink:close_match	RHEA:56656	anchor-RHEA:56656
EC:1.3.1.115	biolink:close_match	RHEA:56660	anchor-RHEA:56660
EC:1.3.1.115	biolink:close_match	RHEA:56664	anchor-RHEA:56664
EC:1.3.1.116	biolink:close_match	RHEA:56668	anchor-RHEA:56668
EC:1.3.1.117	biolink:close_match	RHEA:56672	anchor-RHEA:56672
EC:1.3.1.117	biolink:close_match	RHEA:56676	anchor-RHEA:56676
EC:1.3.1.118	biolink:close_match	RHEA:57740	anchor-RHEA:57740
EC:1.3.1.119	biolink:close_match	RHEA:57608	anchor-RHEA:57608
EC:1.3.1.12	biolink:close_match	RHEA:13869	anchor-RHEA:13869
EC:1.3.1.120	biolink:close_match	RHEA:59988	anchor-RHEA:59988
EC:1.3.1.120	biolink:close_match	RHEA:61576	anchor-RHEA:61576
EC:1.3.1.120	biolink:close_match	RHEA:61580	anchor-RHEA:61580
EC:1.3.1.121	biolink:close_match	RHEA:59380	anchor-RHEA:59380
EC:1.3.1.122	biolink:close_match	RHEA:62592	anchor-RHEA:62592
EC:1.3.1.122	biolink:close_match	RHEA:62596	anchor-RHEA:62596
EC:1.3.1.123	biolink:close_match	RHEA:61432	anchor-RHEA:61432
EC:1.3.1.124	biolink:close_match	RHEA:45912	anchor-RHEA:45912
EC:1.3.1.124	biolink:close_match	RHEA:61892	anchor-RHEA:61892
EC:1.3.1.125	biolink:close_match	RHEA:72699	anchor-RHEA:72699
EC:1.3.1.126	biolink:close_match	RHEA:78167	anchor-RHEA:78167
EC:1.3.1.128	biolink:close_match	RHEA:58576	anchor-RHEA:58576
EC:1.3.1.13	biolink:close_match	RHEA:21640	anchor-RHEA:21640
EC:1.3.1.14	biolink:close_match	RHEA:13513	anchor-RHEA:13513
EC:1.3.1.15	biolink:close_match	RHEA:14861	anchor-RHEA:14861
EC:1.3.1.16	biolink:close_match	RHEA:23892	anchor-RHEA:23892
EC:1.3.1.17	biolink:close_match	RHEA:20257	anchor-RHEA:20257
EC:1.3.1.18	biolink:close_match	RHEA:22248	anchor-RHEA:22248
EC:1.3.1.19	biolink:close_match	RHEA:15457	anchor-RHEA:15457
EC:1.3.1.19	biolink:close_match	RHEA:25193	anchor-RHEA:25193
EC:1.3.1.2	biolink:close_match	RHEA:18093	anchor-RHEA:18093
EC:1.3.1.2	biolink:close_match	RHEA:58284	anchor-RHEA:58284
EC:1.3.1.20	biolink:close_match	RHEA:16729	anchor-RHEA:16729
EC:1.3.1.20	biolink:close_match	RHEA:65220	anchor-RHEA:65220
EC:1.3.1.21	biolink:close_match	RHEA:23984	anchor-RHEA:23984
EC:1.3.1.22	biolink:close_match	RHEA:21952	anchor-RHEA:21952
EC:1.3.1.22	biolink:close_match	RHEA:50820	anchor-RHEA:50820
