protein_id	descriptor_id	status	value	unit	sequence_sha256	observation_id
UniProtKB:P15848	proteintraitsmech:B16	OK	4.144984345711188	bit	4fdbd892b97ebb48800a5b72d887015eb2cb10e7f7138912bf5e49a9770e2547	ptm-observation:6fac540a8ede39c81a9671f574b06f1d2b12c717f63fbd1bd4e68d7edcf01cfd
UniProtKB:P15848	proteintraitsmech:B22	NOT_AVAILABLE		1	4fdbd892b97ebb48800a5b72d887015eb2cb10e7f7138912bf5e49a9770e2547	ptm-observation:d7ed37495da401a73f8f6bc05754c459eabc7f8e75efdee6ad4db14cbbee098b
UniProtKB:P20810	proteintraitsmech:B01	OK	-32.750456339137195	e	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:bf12df191aca4f093eddf8518ef4e57274f6edfb0063efcae24d616044f86d5b
UniProtKB:P20810	proteintraitsmech:B02	OK	4.976212441921234	pH	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:f4d6e5e54de101b4465b5c6f0afef111ee1032d0dc80abf0ce77ba6e5ed321a1
UniProtKB:P20810	proteintraitsmech:B03	OK	0.16666666666666666	1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:e338c666bafe2316eef970ef553b9dfc11998b5d5082aa9f9aefc48a2ea2a7e5
UniProtKB:P20810	proteintraitsmech:B04	OK	0.2132768361581921	1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:f738ea6a96084f35963dda6b897ba673fe49bd29540c69aa5350565777cf0946
UniProtKB:P20810	proteintraitsmech:B05	OK	0.3799435028248588	1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:c8f6851ae4c511013c968a459c867f24a53e9e70e4a31f3862a2d1f908754853
UniProtKB:P20810	proteintraitsmech:B06	OK	4.392483361087265	1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:d010e2b2227a18ce76fd9336a4457a2aa5449e821ca5dbc7806f411defd88530
UniProtKB:P20810	proteintraitsmech:B08	OK	-1.1926553672316385	1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:affabe7c524d5a1b0df8718e5ea9281241aaeb3d5a2e77626e86cd32d5d5d754
UniProtKB:P20810	proteintraitsmech:B09	OK		1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:b753a189a3f8379a41b8049453449614a138cde1a8a6947b741ea0385e24ae7f
UniProtKB:P20810	proteintraitsmech:B10	OK		1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:103c013b38d1483c71eaf5f18a1b196053abf388244d16e609f9aabef0d66d74
UniProtKB:P20810	proteintraitsmech:B13	OK		1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:544ece67c16108dce658975ba65abc837b2d52fa4dc082e55c5a11ccea5881a5
UniProtKB:P20810	proteintraitsmech:B16	OK	3.7945412492199546	bit	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:4cf0c6d31c52a8a7904f9d28c6e7fd315fa1f33b8eb5f7e6a4c6f69d5bf1c2a1
UniProtKB:P20810	proteintraitsmech:B22	NOT_AVAILABLE		1	fb4855a58f3f7a9e7c914256739f4170f079af1982028025e0a375bff3a13b6e	ptm-observation:b77931a01f6d31c1dca7eb6d5cdc659677ae37f4b241f4408503de5f08ff500d
UniProtKB:P23381	proteintraitsmech:B01	OK	-7.539124466191341	e	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:df68c09772ba2bf773d4f2a7a6ce9ac0f45566b19e0cbb298ca898b21cf91751
UniProtKB:P23381	proteintraitsmech:B02	OK	5.827172338962555	pH	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:9a4e1b0aff6644ae2cbebc6417d51e7fbcc9e704e8bff9cec15ec0979ad546bf
UniProtKB:P23381	proteintraitsmech:B03	OK	0.11677282377919321	1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:549eec1287ed9997abe2985dd6d5029a3dc9a1a0b9b2787f2815339b8e924c7e
UniProtKB:P23381	proteintraitsmech:B04	OK	0.1337579617834395	1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:f840cd2174f9ef3a8b4f0dce277d9a2f4b7d5ad2f999b02959cdde991921f29b
UniProtKB:P23381	proteintraitsmech:B05	OK	0.2505307855626327	1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:94cedc973d9e3040ea7183e044f1476725bcaccc4e4e0c809400a7ebb8f3f6e4
UniProtKB:P23381	proteintraitsmech:B06	OK	0.12416922974585745	1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:75ee1ee4dc3ca3fb35e3648efb179b459ad9ccd0813e366dcc1cf63c100cd56f
UniProtKB:P23381	proteintraitsmech:B08	OK	-0.3653927813163482	1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:a75cca359a203ef8e86d287186b43488617ab46ffafc72d3fbb848a4df97a5e6
UniProtKB:P23381	proteintraitsmech:B09	OK		1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:92d91d75747686b7913ed0d2d55c56ea4138fe0cacc1fe8812db01cdf0d45db5
UniProtKB:P23381	proteintraitsmech:B10	OK		1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:e337e99e4627a4f29050c227bbc6f58a0f97c4950f314455b3b068662d5d08d1
UniProtKB:P23381	proteintraitsmech:B13	OK		1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:1e6ad22d9a54ff293d1cb84dc767247b123425d34611b8d46f5d07c6621d328a
UniProtKB:P23381	proteintraitsmech:B16	OK	4.168593604272893	bit	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:3b34194e54d0a75ee41a0aa30d76f09d509c0e3209c94413aa5ec126f68b5bf2
UniProtKB:P23381	proteintraitsmech:B22	NOT_AVAILABLE		1	7f953b08cbe3d816e5093183350e3b80e092fe64e78e2880ddaf03c886a485c1	ptm-observation:51ef9fb54b959740778faa154d6a5ea69ab08d7db6285fc996738b49923c4e9d
UniProtKB:P25531	proteintraitsmech:B01	OK	2.227526466272471	e	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:f008e39472d2ea5b5ad5412b049d0606b9d5816ade72be9ec4dd67d757ed4fa6
UniProtKB:P25531	proteintraitsmech:B02	OK	8.5375297665596	pH	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:1a615a71e2b49c750ffaa95a582471cb83b5ca29b13d3ca68d0fb7b1ec4b8e14
UniProtKB:P25531	proteintraitsmech:B03	OK	0.13063063063063063	1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:5c8c3a472ad56b6805aff3eea01387ad0c74d24fdca5f7eefadd447ab0046add
UniProtKB:P25531	proteintraitsmech:B04	OK	0.12162162162162163	1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:0b5e842374db0072bbeabf4c6857bea0aa7a23a6c948aa9a546bcc6dec50e5bf
UniProtKB:P25531	proteintraitsmech:B05	OK	0.25225225225225223	1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:ea47cc488c5f38d15c2d52e1903f3b0037e273863eded4a08da59280df036264
UniProtKB:P25531	proteintraitsmech:B06	OK	-0.3118358829997917	1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:943612598988730848a3ee0f1fbea310eddfbefa23221fb5820feabd3a034b52
UniProtKB:P25531	proteintraitsmech:B08	OK	-0.1148648648648649	1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:d40179418a22c25f017fcf5dc092761ae11d81fb9c47ce029ab93e21a95942e6
UniProtKB:P25531	proteintraitsmech:B09	OK		1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:9f949629021e78c54dfce229ec0802f39bf1261c418af0c6977b1b71a39a8838
UniProtKB:P25531	proteintraitsmech:B10	OK		1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:e288b1dd449b02ec5fb03d49df50eac147044beedf1532f1ba0504773dc6f4e6
UniProtKB:P25531	proteintraitsmech:B13	OK		1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:beaf016c4bf228ca0bf1768345d806134651581295e214cf8a3c824e9dacc16c
UniProtKB:P25531	proteintraitsmech:B16	OK	4.072892016081226	bit	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:12bc54133846082c83671bbcfb2a08f5af941a6da23996ec9823325cab0b9dd3
UniProtKB:P25531	proteintraitsmech:B22	NOT_AVAILABLE		1	c2a423ff4df81aa38de2e0b22fb5feb39ac62640a74e9244132177f7eb321304	ptm-observation:e8b9c4965f7f423035b2d9b592ad56ccf4e467a245b26115fcbcc0cc453f6a87
UniProtKB:P27859	proteintraitsmech:B01	OK	-11.72052490258959	e	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:cd75dbefe4bff4588a24e9b3a8c12136a6290b965a40060ec4782898993d7403
UniProtKB:P27859	proteintraitsmech:B02	OK	5.175430119037628	pH	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:639548fb0e0b186a22b6f49aa85e8ec8d8e13393a5f59ca31538842d1d7a3d74
UniProtKB:P27859	proteintraitsmech:B03	OK	0.08846153846153847	1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:6130de0d0c40f52a3d34cec1120fd490233e3f2be0a03c7b4b9e838712762f97
UniProtKB:P27859	proteintraitsmech:B04	OK	0.1346153846153846	1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:206e0e6961917288c4936ab9227107f0192106288776d7d92acc0811e9c78a82
UniProtKB:P27859	proteintraitsmech:B05	OK	0.2230769230769231	1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:9c62f07b425f79f7a3814e6a4bde34e6f2f715f06f51c336bb88be6888dfcd96
UniProtKB:P27859	proteintraitsmech:B06	OK	1.5566146783186507	1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:0c99774c22544c9c2d944548a2d2adaa224fec4a1311ace6ac14dc900ec3a155
UniProtKB:P27859	proteintraitsmech:B08	OK	-0.1561538461538462	1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:31db10932b898cbc0f436c53aa9c8f0dbf4c7e3eb4b3acc6a6146501f2237936
UniProtKB:P27859	proteintraitsmech:B09	OK		1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:fb7af8c07867d01723ce66eb9907bde05fbf1b90d9a679f6bf15735b484d31f2
UniProtKB:P27859	proteintraitsmech:B10	OK		1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:c5f636ef127e58a5b99f89abbca72ddc489c34883e146138c24461f509d8243a
UniProtKB:P27859	proteintraitsmech:B13	OK		1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:6fa2dfcd3f40f1831b84cbc94425539f35397ce567927e54c61c0918c60de35b
UniProtKB:P27859	proteintraitsmech:B16	OK	4.1249635143140235	bit	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:515498de051846e6b349283d464bcc6d23f39fd72fa23801b535bc81234ec849
UniProtKB:P27859	proteintraitsmech:B22	NOT_AVAILABLE		1	e2c60f5c996cf594f50be0fea16fba662ffc4e1fde99f3f69c98c7097abfb83e	ptm-observation:4546738f6cdd47ca78e7808fb82e9bf3ecc04fda2a26005f8f5125875d09ccd0
UniProtKB:P32917	proteintraitsmech:B01	OK	-26.756923645071197	e	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:6588665dcc57f41a4447835a304d89854e1d89183852187cfd9b274372922955
UniProtKB:P32917	proteintraitsmech:B02	OK	5.258809030056	pH	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:f06083a3062742441e34bd4e0674e2af236c627a67f7e6e1a22b5245bd74edc1
UniProtKB:P32917	proteintraitsmech:B03	OK	0.09923664122137404	1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:07d71961bc02af256ee430ccfeaecc2fdd8eeed53fd658bf23090d5432dd8378
UniProtKB:P32917	proteintraitsmech:B04	OK	0.1297709923664122	1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:2a13cc77f16eae7c3b13641fae7fbe3c1e101df6ea6fe7390a03109ab0c4553f
UniProtKB:P32917	proteintraitsmech:B05	OK	0.22900763358778625	1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:a4cf89ba335850ff367b444433eaed339f129600ec3b00abdda2ba3b14c0a1bd
UniProtKB:P32917	proteintraitsmech:B06	OK	-3.9981967608223563	1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:0237ff0dc715ba8effc100798a08e60a3dda19859369ed1449e45e80d06d3908
UniProtKB:P32917	proteintraitsmech:B08	OK	-0.42290076335877863	1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:8fe16d0964e0e8eb4079c2a10b9e5e647cb2890f84f1d2484ea90d5330de0f3c
UniProtKB:P32917	proteintraitsmech:B09	OK		1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:301c8ef49e88eed43a04bd15d5284d58cd7015401a077642ae3ff51b648a3497
UniProtKB:P32917	proteintraitsmech:B10	OK		1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:9f690f77a0c10e5f398fba2106f4f6a87a0886c0178509f701f1e985b463850b
UniProtKB:P32917	proteintraitsmech:B13	OK		1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:7788fdeb4d8556187a44a7e720e6f8ab5e8f6c148143427cef527a54e3f4b3e4
UniProtKB:P32917	proteintraitsmech:B16	OK	4.074997578052303	bit	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:d3f8ece5cac63a3cb01fafa79bda74d641ec2e4d75fd6d98e65938cc762bafba
UniProtKB:P32917	proteintraitsmech:B22	NOT_AVAILABLE		1	3866925f03ef5b691d89d7720b25c9b30e53a8677aea49ef9e18c1e359d0af2b	ptm-observation:617ebe1618bc2cce41012489a9815baec8a9b649a7e849fb22a4159baf1d64c3
UniProtKB:P36655	proteintraitsmech:B01	OK	-0.7607506596926129	e	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:570b514fb872bc0cebeaeab1fdea486294d1c1269c85a637269a3209ef8adb8a
UniProtKB:P36655	proteintraitsmech:B02	OK	6.7502917647361755	pH	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:692c49c0760c1f64ae7b67bfca74dc4cd1bb2f1b9a319041e79ac0ad2e38d45b
UniProtKB:P36655	proteintraitsmech:B03	OK	0.061946902654867256	1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:d1468a83d4cbce6a25390975b47bcd2ece02e77442a011bb652b33f5e364a034
UniProtKB:P36655	proteintraitsmech:B04	OK	0.06371681415929203	1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:41c2f79c0949f90fd7de9e959983369c6bf5f0a0a97962fe307c3da35537e7d1
UniProtKB:P36655	proteintraitsmech:B05	OK	0.1256637168141593	1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:7ac567b8883f59bff44bb926db56fead04e185d068a160c50fe56bd5f40603cc
UniProtKB:P36655	proteintraitsmech:B06	OK	-0.6805208819201207	1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:239a03a4531eb5f13b0d3989b2be4d5aef4e4a0d993bed63618f41e7660d7927
UniProtKB:P36655	proteintraitsmech:B08	OK	0.36	1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:048de540e31e85b7e0acb2ac28285a99a66956f6c44777e4d852f76feb2e09da
UniProtKB:P36655	proteintraitsmech:B09	OK		1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:09e603ae7571d3919ca485793bc4c71176458a1a9c7800e8c341b9e4d872f683
UniProtKB:P36655	proteintraitsmech:B10	OK		1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:705e6690d2955c37c9aa8e3480a43b01b2a6926e814c0b80df5a6859d04ab2f1
UniProtKB:P36655	proteintraitsmech:B13	OK		1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:3e30c348476c8922384c680a5728ba6b52c9b0e2e8a434ff6ba8d678510975eb
UniProtKB:P36655	proteintraitsmech:B16	OK	4.052273293617819	bit	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:6d7d5fb6761a3345713f6237d6eafc69c0c728af1dcbf795fef79d15d7b6d99d
UniProtKB:P36655	proteintraitsmech:B22	NOT_AVAILABLE		1	7ff9fc9e609b613a28930127a69b3b1505536f2ae2cc309067981b72de59ce06	ptm-observation:d9420db8b85d24b299d86c9addae18fc3e9b6cf750dea48b91172ba16ec1494e
UniProtKB:P37647	proteintraitsmech:B01	OK	-12.137851988995306	e	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:c032f593c139cf902c10c6fb64306a4e03ee455d97784fcea563fa1af4fedec2
UniProtKB:P37647	proteintraitsmech:B02	OK	4.922788321971893	pH	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:2416731b1c8b0e98f00f41a1d03315cc98921cd306e8c25cc15e93033132e12c
UniProtKB:P37647	proteintraitsmech:B03	OK	0.10032362459546926	1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:40eb0791f37cab58c7768f8fa27a00c5fc7a7deb79a65d0603c8a34dc8e1eb01
UniProtKB:P37647	proteintraitsmech:B04	OK	0.13915857605177995	1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:6ed43be817f5fa30c2ebfec93fbdaa12f87e367804fdc8ee2d7a166b1f5e6bd2
UniProtKB:P37647	proteintraitsmech:B05	OK	0.23948220064724918	1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:6a04dd89d051ee4f8c80678449e3956dd24d609134ec4e4ce40c453b0b06b6b4
UniProtKB:P37647	proteintraitsmech:B06	OK	1.01770017788111	1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:5a19d3c52ae2a4bdf4ff26808042d4b908038305ad58657f8cd34037282096e3
UniProtKB:P37647	proteintraitsmech:B08	OK	-0.19514563106796118	1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:227eecff884a1237d4faf519f4e5f02ac860884f51b81907131a63c66ddb512b
UniProtKB:P37647	proteintraitsmech:B09	OK		1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:f95ab1d7aa7f94ad500e1ff9271f45d7c681db3c3ce9e572e3be1a38303f9feb
UniProtKB:P37647	proteintraitsmech:B10	OK		1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:c87bb7fbf04ac38cac55277354ccb4c7f96a3bdfd70a8d36be29902747d5ef23
UniProtKB:P37647	proteintraitsmech:B13	OK		1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:1f02ab836ef92a457c7b3eee6b7c72ee9c3cee5160c78bcd8a87c5d90ec91940
UniProtKB:P37647	proteintraitsmech:B16	OK	4.109494743710484	bit	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:05f8bf5d57a9ae1ff008c12250e4bd5e5b79391f06ee87f422b0dc1098f5c3db
UniProtKB:P37647	proteintraitsmech:B22	NOT_AVAILABLE		1	646080be690d43133b865947d8c54e6263324aa53e50810ab69ac2883e8253c4	ptm-observation:15bf87d1182efd8f51a5ac14d47b069d454e7f68873e6df88b7ccd96679c93f0
UniProtKB:P40458	proteintraitsmech:B01	OK	-1.619510393501011	e	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:6ddd8bac506f320360d9b395b6d5f24b694f6be8fa3ddc0208030a608f6ec9c6
UniProtKB:P40458	proteintraitsmech:B02	OK	6.58182829618454	pH	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:da1ed8bf470361de2a3f24ed3a9c58640f5ea19c8e152495bd46637de729cf98
UniProtKB:P40458	proteintraitsmech:B03	OK	0.10775047258979206	1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:a0afaf6eaaf335619b8df8a2d478937ba23c86b74cdfe0491e3e456459fda09c
UniProtKB:P40458	proteintraitsmech:B04	OK	0.11153119092627599	1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:5d82ac6f9a81f9cf10d8500725a02ddb0720bf36d13bac889fb7be7eb31a2965
UniProtKB:P40458	proteintraitsmech:B05	OK	0.21928166351606806	1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:8835bbcfef644475631e10de3a414299b0fb710c255913412b1d982bb00b1f26
UniProtKB:P40458	proteintraitsmech:B06	OK	-4.624255451934095	1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:e986f7fe0e7e87d71245857069859cb636f54c1f2a0091eded6031ede1ec8b8c
UniProtKB:P40458	proteintraitsmech:B08	OK	-0.39206049149338373	1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:cd76a27fd217acf8510848326f2e977e825f8da63d12be666abd63fa634dad90
UniProtKB:P40458	proteintraitsmech:B09	OK		1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:fe8adb4a287ee21e62e47e3594316cd5ca4eba1672a540ebbe0c4d3fb7f7e6bc
UniProtKB:P40458	proteintraitsmech:B10	OK		1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:fd91c5b16f7198959341fc26929c643f539d619e5f44ccb936b66b8b9f5c8072
UniProtKB:P40458	proteintraitsmech:B13	OK		1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:d28d439f6534c31a8c0429eb6272be9acd431d1e4aff1885af2841cdbbae24c5
UniProtKB:P40458	proteintraitsmech:B16	OK	4.065092052919545	bit	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:0fa62a0a7acbedec9e46c065ead7a957eeb378dca4bcc7f8f06616c70491f4a4
UniProtKB:P40458	proteintraitsmech:B22	NOT_AVAILABLE		1	f5fe8edde81be015c75e09fce47e240b1f2213d3f194831d4fca0de1b9b27b79	ptm-observation:6c63e2e4a8441c98201aa678e2cf7195b72ba6f374d7b308daf05cf09271000b
UniProtKB:P41441	proteintraitsmech:B01	OK	13.133418693901456	e	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:e1fec82c97ebcf3f3a79c98b9fecabc785b68ec47c66fcbafa41e9995b0da516
UniProtKB:P41441	proteintraitsmech:B02	OK	9.991746127605438	pH	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:b4c25229092ba3520c82c27d038f1e1cd7bb2b81c913218f16deb86def113319
UniProtKB:P41441	proteintraitsmech:B03	OK	0.10552763819095477	1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:ae0512f89e2f2bc6b1232b02dbad4ae27ba5c4580f9b181253f9d019901b7c3d
UniProtKB:P41441	proteintraitsmech:B04	OK	0.0728643216080402	1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:25f2fb79bc409d57eee3691ce1e7eaae7fde59575de6727e3404fe5dc2f6401c
UniProtKB:P41441	proteintraitsmech:B05	OK	0.17839195979899497	1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:c7cfaa12e19aacaf191e209fe3801ba5057a2b4658e791f58674c44efc60b02c
UniProtKB:P41441	proteintraitsmech:B06	OK	1.298128605795437	1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:b14dee5a0d149e4f8d4f65c030ae7365117fbdea0ff2d475c2ee4e4d13fe17b8
UniProtKB:P41441	proteintraitsmech:B08	OK	0.14396984924623113	1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:dc478635c40b231251fe83934b580f419f5df5b19d0678c2d6d0b2271d66c6f6
UniProtKB:P41441	proteintraitsmech:B09	OK		1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:8375da879877caf1b40680416f97c1ca5defbe0560ab4281e3040deceb846a8b
UniProtKB:P41441	proteintraitsmech:B10	OK		1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:df93327325c37af7426d59e9a2f94052007526f27d20343f25743bc5b01d443f
UniProtKB:P41441	proteintraitsmech:B13	OK		1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:ffe8de27e64eac5bdfa02f2eb5f6ec9b5ae788d112c0122b931d2ef56959df7c
UniProtKB:P41441	proteintraitsmech:B16	OK	3.9908757949042992	bit	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:ace2b7484b8dd445121d9634f25667690b5aa95823e04d8a5abba876d7a50b28
